"from","to","vessels","xx","yx","xy","yy"
"Mainland Marina 9","Mainland Island 76",3,174.7806808478,-36.84457156828,175.3662661385,-36.44194879685
"Mainland Marina 9","Mainland Island 78",1,174.7806808478,-36.84457156828,175.079639727,-36.1852078614428
"Mainland Marina 9","Mainland Island 79",2,174.7806808478,-36.84457156828,175.470518094,-36.133401488375
"Mainland Marina 9","Mainland Island 81",1,174.7806808478,-36.84457156828,174.697666371,-36.0020054432
"Mainland Marina 9","Mainland Island 82",2,174.7806808478,-36.84457156828,175.104534529658,-35.9100054935395
"Mainland Marina 9","Mainland Island 84",1,174.7806808478,-36.84457156828,174.461213578,-35.47498265155
"Mainland Marina 9","Mainland Island 87",2,174.7806808478,-36.84457156828,173.367481428118,-34.7784350350235
"Mainland Marina 9","Mainland Marina 1",2,174.7806808478,-36.84457156828,173.741918150416,-35.0639430610256
"Mainland Marina 9","Mainland Marina 10",6,174.7806808478,-36.84457156828,174.924367416,-36.880523818525
"Mainland Marina 9","Mainland Marina 12",1,174.7806808478,-36.84457156828,175.860119601,-37.0004760284
"Mainland Marina 9","Mainland Marina 14",8,174.7806808478,-36.84457156828,176.18072485,-37.66724799505
"Mainland Marina 9","Mainland Marina 16",7,174.7806808478,-36.84457156828,176.892343211,-39.4832270598
"Mainland Marina 9","Mainland Marina 5",6,174.7806808478,-36.84457156828,174.7357559835,-36.39353752665
"Mainland Marina 9","Mainland Marina 6",35,174.7806808478,-36.84457156828,174.788355122,-36.620952782
"Mainland Marina 9","Mainland Marina 7",8,174.7806808478,-36.84457156828,174.769023108,-36.7416808893
"Mainland Marina 9","Mainland Marina 8",50,174.7806808478,-36.84457156828,174.673938038,-36.8181676908
"Mainland Marina 9","Mainland Mooring 25",8,174.7806808478,-36.84457156828,175.434166988,-36.8246320442
"Mainland Marina 9","Mainland Mooring 26",3,174.7806808478,-36.84457156828,175.47579357175,-36.764238297875
"Mainland Marina 9","Mainland Mooring 28",10,174.7806808478,-36.84457156828,175.772892556,-36.6005389888
"Mainland Marina 9","Mainland Mooring 29",5,174.7806808478,-36.84457156828,175.814958883,-36.7608098067
"Mainland Marina 9","Mainland Mooring 30",1,174.7806808478,-36.84457156828,175.7147572755,-36.82193521195
"Mainland Marina 9","Mainland Mooring 35",2,174.7806808478,-36.84457156828,174.115811762778,-35.2454224835259
"Mainland Marina 9","Mainland Mooring 36",6,174.7806808478,-36.84457156828,174.234434919178,-35.2312827907832
"Mainland Marina 9","Mainland Mooring 39",8,174.7806808478,-36.84457156828,174.626395503,-36.0884419507
"Mainland Marina 9","Mainland Mooring 41",8,174.7806808478,-36.84457156828,174.551119822,-35.6207688664667
"Mainland Marina 9","Mainland Mooring 42",3,174.7806808478,-36.84457156828,174.5217148356,-35.83060401092
"Mainland Marina 9","Mainland Mooring 44",8,174.7806808478,-36.84457156828,173.7677530242,-35.00289248482
"Mainland Marina 9","Mainland Mooring 49",3,174.7806808478,-36.84457156828,174.8046800095,-36.30038057365
"Mainland Marina 9","Mainland Mooring 50",183,174.7806808478,-36.84457156828,175.484314823333,-36.3264657695333
"Mainland Marina 9","Mainland Mooring 51",32,174.7806808478,-36.84457156828,175.394999821667,-36.2618971699
"Mainland Marina 9","Mainland Mooring 52",72,174.7806808478,-36.84457156828,175.3452219984,-36.16394118716
"Mainland Marina 9","Mainland Mooring 54",3,174.7806808478,-36.84457156828,174.726266053333,-36.4982412371667
"Mainland Marina 9","Mainland Mooring 55",6,174.7806808478,-36.84457156828,174.745876747333,-36.63214296835
"Mainland Marina 9","Mainland Mooring 56",37,174.7806808478,-36.84457156828,174.769023108,-36.7225471621
"Mainland Marina 9","Mainland Mooring 57",6,174.7806808478,-36.84457156828,175.169568132,-36.9355424265
"Mainland Marina 9","Mainland Mooring 58",78,174.7806808478,-36.84457156828,174.984934641667,-36.7547664897667
"Mainland Marina 9","Mainland Mooring 59",331,174.7806808478,-36.84457156828,175.0339161016,-36.82694775294
"Mainland Marina 9","Mainland Mooring 60",66,174.7806808478,-36.84457156828,175.054278319,-36.7799339133
"Mainland Marina 9","Mainland Mooring 61",31,174.7806808478,-36.84457156828,175.165210901667,-36.8436440399333
"Mainland Marina 9","Mainland Mooring 62",63,174.7806808478,-36.84457156828,174.9063578104,-36.88621788714
"Mainland Marina 9","Mainland Mooring 63",46,174.7806808478,-36.84457156828,174.697576695143,-36.8303688103286
"Mainland Marina 9","Mainland Mooring 64",391,174.7806808478,-36.84457156828,174.799140037429,-36.8335831537
"Mainland Marina 9","Mainland Mooring 65",77,174.7806808478,-36.84457156828,174.829097479333,-36.4237396672
"Mainland Marina 9","Mainland MR 19",4,174.7806808478,-36.84457156828,174.393337915,-35.7931840023
"Mainland Marina 9","Mainland MR 2",1,174.7806808478,-36.84457156828,176.260862535,-37.2612648203
"Mainland Marina 9","Mainland MR 22",4,174.7806808478,-36.84457156828,175.13229487,-36.8483122614
"Mainland Marina 9","Mainland MR 3",3,174.7806808478,-36.84457156828,174.840336911,-36.3580937062
"Mainland Marina 9","Mainland MR 38",2,174.7806808478,-36.84457156828,174.678977777,-36.8681218034
"Mainland Marina 9","Mainland MR 39",4,174.7806808478,-36.84457156828,174.745251841,-36.6651171306
"Mainland Marina 9","Mainland MR 4",1,174.7806808478,-36.84457156828,174.721480573,-35.4880276837
"Mainland Marina 9","Mainland Mussels 18",3,174.7806808478,-36.84457156828,175.436903747595,-36.749949914727
"Mainland Marina 9","Mainland Mussels 22",2,174.7806808478,-36.84457156828,175.467452382667,-36.5142802588667
"Mainland Marina 9","Mainland Mussels 29",14,174.7806808478,-36.84457156828,175.341963074222,-36.1619629048222
"Mainland Marina 9","Mainland Mussels 3",17,174.7806808478,-36.84457156828,175.0661639535,-36.83727495265
"Mainland Marina 9","Mainland Mussels 36",1,174.7806808478,-36.84457156828,175.415626737298,-36.9193918025383
"Mainland Marina 9","Mainland Mussels 37",2,174.7806808478,-36.84457156828,175.417070942697,-36.834781053903
"Mainland Marina 9","Mainland Mussels 52",1,174.7806808478,-36.84457156828,175.308385611941,-36.9980188918882
"Mainland Marina 9","Mainland Mussels 54",11,174.7806808478,-36.84457156828,175.16964666,-36.8061142425
"Mainland Marina 9","Mainland Mussels 57",1,174.7806808478,-36.84457156828,175.329888733,-36.9193795507
"Mainland Marina 9","Mainland Mussels 58",1,174.7806808478,-36.84457156828,174.745251841,-36.3965387897
"Mainland Marina 9","Mainland Oysters 1",2,174.7806808478,-36.84457156828,174.72768992552,-36.49169210662
"Mainland Marina 9","Mainland Oysters 16",47,174.7806808478,-36.84457156828,175.169953813,-36.8029395727
"Mainland Marina 9","Mainland Oysters 17",6,174.7806808478,-36.84457156828,175.1250922205,-36.83929055045
"Mainland Marina 9","Mainland Oysters 18",3,174.7806808478,-36.84457156828,174.745251841,-36.4157541424
"Mainland Marina 9","Mainland Oysters 21",13,174.7806808478,-36.84457156828,174.128783634167,-35.2517751985
"Mainland Marina 9","Mainland Oysters 22",3,174.7806808478,-36.84457156828,174.222283953,-35.2200093351
"Mainland Marina 9","Mainland Oysters 23",3,174.7806808478,-36.84457156828,174.459996629,-35.817853824
"Mainland Marina 9","Mainland Oysters 3",1,174.7806808478,-36.84457156828,175.125592122,-36.9327534716
"Mainland Marina 9","Mainland Oysters 5",3,174.7806808478,-36.84457156828,175.434618601,-36.8181676908
"Mainland Marina 9","Mainland Oysters 7",1,174.7806808478,-36.84457156828,173.770629869,-35.0004994248
"Mainland Marina 9","Mainland Salmon 12",15,174.7806808478,-36.84457156828,174.817813456,-36.4171652096
"Mainland Mooring 101","Mainland Mooring 99",1,172.724694094,-40.7334058257,173.033720573,-40.850837916
"Mainland Mooring 11","Mainland CHS 15",1,177.02729353,-37.937372686,176.8818313,-37.9094252543
"Mainland Mooring 11","Mainland CHS 19",2,177.02729353,-37.937372686,177.992973811,-37.5696990508
"Mainland Mooring 11","Mainland CHS 20",1,177.02729353,-37.937372686,178.346598882,-37.5977045927
"Mainland Mooring 11","Mainland CHS 21",1,177.02729353,-37.937372686,178.305217865,-38.3748802593
"Mainland Mooring 11","Mainland Island 59",1,177.02729353,-37.937372686,176.897982179,-37.836344065025
"Mainland Mooring 11","Mainland Marina 1",1,177.02729353,-37.937372686,173.741918150416,-35.0639430610256
"Mainland Mooring 11","Mainland Marina 15",4,177.02729353,-37.937372686,178.025686769,-38.6865385205
"Mainland Mooring 11","Mainland Marina 16",1,177.02729353,-37.937372686,176.892343211,-39.4832270598
"Mainland Mooring 11","Mainland Marina 9",1,177.02729353,-37.937372686,174.7806808478,-36.84457156828
"Mainland Mooring 11","Mainland Mooring 28",1,177.02729353,-37.937372686,175.772892556,-36.6005389888
"Mainland Mooring 12","Mainland Beach 35",1,174.045674799,-39.057040434,173.033720573,-34.4312737998
"Mainland Mooring 12","Mainland Marina 17",1,174.045674799,-39.057040434,174.840336911,-41.1030560449
"Mainland Mooring 12","Mainland Marina 9",1,174.045674799,-39.057040434,174.7806808478,-36.84457156828
"Mainland Mooring 12","Mainland Mooring 75",1,174.045674799,-39.057040434,173.9645409698,-40.99108242362
"Mainland Mooring 12","Mainland Mooring 96",1,174.045674799,-39.057040434,173.033720573333,-41.1090455338667
"Mainland Mooring 14","Mainland Fjord 3",1,166.989020285,-45.3212604264,166.725117413733,-45.660540539783
"Mainland Mooring 14","Mainland Mussels 7",1,166.989020285,-45.3212604264,172.917661289611,-40.8055560078003
"Mainland Mooring 18","Mainland Beach 45",1,168.149243514,-46.8855837933,168.184381983,-47.0747598284
"Mainland Mooring 18","Mainland MR 5",1,168.149243514,-46.8855837933,168.109126032,-46.9407330659
"Mainland Mooring 18","Mainland Salmon 3",2,168.149243514,-46.8855837933,168.125891326444,-46.9519414048556
"Mainland Mooring 2","Mainland Marina 14",1,172.937592032597,-43.7995245138385,176.18072485,-37.66724799505
"Mainland Mooring 2","Mainland Marina 19",1,172.937592032597,-43.7995245138385,174.0202281785,-41.2646804315
"Mainland Mooring 2","Mainland Marina 24",1,172.937592032597,-43.7995245138385,172.700922827,-43.571619835
"Mainland Mooring 2","Mainland Mooring 55",1,172.937592032597,-43.7995245138385,174.745876747333,-36.63214296835
"Mainland Mooring 2","Mainland Mooring 87",1,172.937592032597,-43.7995245138385,170.601279825111,-45.8426899575242
"Mainland Mooring 2","Mainland Mussels 40",1,172.937592032597,-43.7995245138385,172.924610683628,-43.8598427126074
"Mainland Mooring 2","Mainland Salmon 3",1,172.937592032597,-43.7995245138385,168.125891326444,-46.9519414048556
"Mainland Mooring 21","Mainland Mooring 64",1,174.8476577378,-41.35326034438,174.799140037429,-36.8335831537
"Mainland Mooring 25","Mainland Island 72",1,175.434166988,-36.8246320442,175.170341349,-36.7229927366
"Mainland Mooring 25","Mainland Island 76",1,175.434166988,-36.8246320442,175.3662661385,-36.44194879685
"Mainland Mooring 25","Mainland Marina 6",3,175.434166988,-36.8246320442,174.788355122,-36.620952782
"Mainland Mooring 25","Mainland Marina 8",2,175.434166988,-36.8246320442,174.673938038,-36.8181676908
"Mainland Mooring 25","Mainland Marina 9",1,175.434166988,-36.8246320442,174.7806808478,-36.84457156828
"Mainland Mooring 25","Mainland Mooring 26",10,175.434166988,-36.8246320442,175.47579357175,-36.764238297875
"Mainland Mooring 25","Mainland Mooring 28",1,175.434166988,-36.8246320442,175.772892556,-36.6005389888
"Mainland Mooring 25","Mainland Mooring 30",1,175.434166988,-36.8246320442,175.7147572755,-36.82193521195
"Mainland Mooring 25","Mainland Mooring 51",1,175.434166988,-36.8246320442,175.394999821667,-36.2618971699
"Mainland Mooring 25","Mainland Mooring 52",1,175.434166988,-36.8246320442,175.3452219984,-36.16394118716
"Mainland Mooring 25","Mainland Mooring 58",2,175.434166988,-36.8246320442,174.984934641667,-36.7547664897667
"Mainland Mooring 25","Mainland Mooring 59",1,175.434166988,-36.8246320442,175.0339161016,-36.82694775294
"Mainland Mooring 25","Mainland Mooring 60",2,175.434166988,-36.8246320442,175.054278319,-36.7799339133
"Mainland Mooring 25","Mainland Mooring 61",2,175.434166988,-36.8246320442,175.165210901667,-36.8436440399333
"Mainland Mooring 25","Mainland Mooring 62",1,175.434166988,-36.8246320442,174.9063578104,-36.88621788714
"Mainland Mooring 25","Mainland Mooring 64",3,175.434166988,-36.8246320442,174.799140037429,-36.8335831537
"Mainland Mooring 25","Mainland Mussels 18",8,175.434166988,-36.8246320442,175.436903747595,-36.749949914727
"Mainland Mooring 25","Mainland Mussels 36",2,175.434166988,-36.8246320442,175.415626737298,-36.9193918025383
"Mainland Mooring 25","Mainland Mussels 37",4,175.434166988,-36.8246320442,175.417070942697,-36.834781053903
"Mainland Mooring 25","Mainland Mussels 48",1,175.434166988,-36.8246320442,175.399369445,-36.6964250477
"Mainland Mooring 25","Mainland Mussels 54",1,175.434166988,-36.8246320442,175.16964666,-36.8061142425
"Mainland Mooring 25","Mainland Oysters 16",6,175.434166988,-36.8246320442,175.169953813,-36.8029395727
"Mainland Mooring 25","Mainland Oysters 5",10,175.434166988,-36.8246320442,175.434618601,-36.8181676908
"Mainland Mooring 26","Mainland Aquaculture 4",3,175.47579357175,-36.764238297875,175.451390291,-36.7329484605
"Mainland Mooring 26","Mainland CHS 11",1,175.47579357175,-36.764238297875,175.410847333,-36.5884764734
"Mainland Mooring 26","Mainland Marina 6",3,175.47579357175,-36.764238297875,174.788355122,-36.620952782
"Mainland Mooring 26","Mainland Marina 9",5,175.47579357175,-36.764238297875,174.7806808478,-36.84457156828
"Mainland Mooring 26","Mainland Mooring 25",4,175.47579357175,-36.764238297875,175.434166988,-36.8246320442
"Mainland Mooring 26","Mainland Mooring 27",1,175.47579357175,-36.764238297875,175.465709040333,-36.5225860606667
"Mainland Mooring 26","Mainland Mooring 42",2,175.47579357175,-36.764238297875,174.5217148356,-35.83060401092
"Mainland Mooring 26","Mainland Mooring 52",1,175.47579357175,-36.764238297875,175.3452219984,-36.16394118716
"Mainland Mooring 26","Mainland Mooring 54",1,175.47579357175,-36.764238297875,174.726266053333,-36.4982412371667
"Mainland Mooring 26","Mainland Mooring 58",1,175.47579357175,-36.764238297875,174.984934641667,-36.7547664897667
"Mainland Mooring 26","Mainland Mooring 60",5,175.47579357175,-36.764238297875,175.054278319,-36.7799339133
"Mainland Mooring 26","Mainland Mooring 61",5,175.47579357175,-36.764238297875,175.165210901667,-36.8436440399333
"Mainland Mooring 26","Mainland Mooring 64",1,175.47579357175,-36.764238297875,174.799140037429,-36.8335831537
"Mainland Mooring 26","Mainland Mussels 18",16,175.47579357175,-36.764238297875,175.436903747595,-36.749949914727
"Mainland Mooring 26","Mainland Mussels 29",1,175.47579357175,-36.764238297875,175.341963074222,-36.1619629048222
"Mainland Mooring 26","Mainland Mussels 36",71,175.47579357175,-36.764238297875,175.415626737298,-36.9193918025383
"Mainland Mooring 26","Mainland Mussels 37",12,175.47579357175,-36.764238297875,175.417070942697,-36.834781053903
"Mainland Mooring 26","Mainland Mussels 48",3,175.47579357175,-36.764238297875,175.399369445,-36.6964250477
"Mainland Mooring 26","Mainland Mussels 52",4,175.47579357175,-36.764238297875,175.308385611941,-36.9980188918882
"Mainland Mooring 26","Mainland Mussels 54",1,175.47579357175,-36.764238297875,175.16964666,-36.8061142425
"Mainland Mooring 26","Mainland Mussels 57",2,175.47579357175,-36.764238297875,175.329888733,-36.9193795507
"Mainland Mooring 26","Mainland Oysters 16",3,175.47579357175,-36.764238297875,175.169953813,-36.8029395727
"Mainland Mooring 26","Mainland Oysters 5",38,175.47579357175,-36.764238297875,175.434618601,-36.8181676908
"Mainland Mooring 27","Mainland CHS 63",1,175.465709040333,-36.5225860606667,175.4310681485,-36.1081288082
"Mainland Mooring 27","Mainland Island 72",2,175.465709040333,-36.5225860606667,175.170341349,-36.7229927366
"Mainland Mooring 27","Mainland Island 76",1,175.465709040333,-36.5225860606667,175.3662661385,-36.44194879685
"Mainland Mooring 27","Mainland Marina 10",1,175.465709040333,-36.5225860606667,174.924367416,-36.880523818525
"Mainland Mooring 27","Mainland Marina 14",1,175.465709040333,-36.5225860606667,176.18072485,-37.66724799505
"Mainland Mooring 27","Mainland Marina 5",1,175.465709040333,-36.5225860606667,174.7357559835,-36.39353752665
"Mainland Mooring 27","Mainland Mooring 28",2,175.465709040333,-36.5225860606667,175.772892556,-36.6005389888
"Mainland Mooring 27","Mainland Mooring 51",1,175.465709040333,-36.5225860606667,175.394999821667,-36.2618971699
"Mainland Mooring 27","Mainland Mooring 54",1,175.465709040333,-36.5225860606667,174.726266053333,-36.4982412371667
"Mainland Mooring 27","Mainland Mussels 22",1,175.465709040333,-36.5225860606667,175.467452382667,-36.5142802588667
"Mainland Mooring 27","Mainland Mussels 29",1,175.465709040333,-36.5225860606667,175.341963074222,-36.1619629048222
"Mainland Mooring 27","Mainland Oysters 16",1,175.465709040333,-36.5225860606667,175.169953813,-36.8029395727
"Mainland Mooring 28","Homunga Bay",1,175.772892556,-36.6005389888,175.945581669273,-37.3615264694354
"Mainland Mooring 28","Mainland Beach 29",2,175.772892556,-36.6005389888,175.482161136333,-36.1545944806333
"Mainland Mooring 28","Mainland Beach 61",1,175.772892556,-36.6005389888,175.886006494,-37.0921961669
"Mainland Mooring 28","Mainland CHS 12",1,175.772892556,-36.6005389888,175.553474939,-36.5884764734
"Mainland Mooring 28","Mainland CHS 13",1,175.772892556,-36.6005389888,175.88767894,-37.1106604636
