from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Mainland Mooring 60,Mainland Mooring 58,1140,1138,49,0.432785727,175.0542783,-36.77993391,174.9849346,-36.75476649
Mainland Mooring 59,Mainland Mooring 58,1139,1138,11,0.09715598,175.0339161,-36.82694775,174.9849346,-36.75476649
Mainland Mooring 50,Mainland Mooring 58,1130,1138,8,0.070658894,175.4843148,-36.32646577,174.9849346,-36.75476649
Mainland MR 2,Mainland Mooring 58,1185,1138,1,0.008832362,176.2608625,-37.26126482,174.9849346,-36.75476649
Mainland Mussels 54,Mainland Mooring 58,1694,1138,7,0.061826532,175.1696467,-36.80611424,174.9849346,-36.75476649
Mainland Marina 7,Mainland Mooring 58,1059,1138,4,0.035329447,174.7690231,-36.74168089,174.9849346,-36.75476649
Mainland Mooring 65,Mainland Mooring 58,1145,1138,21,0.185479597,174.8290975,-36.42373967,174.9849346,-36.75476649
Mainland Mooring 64,Mainland Mooring 58,1144,1138,14,0.123653065,174.79914,-36.83358315,174.9849346,-36.75476649
Mainland Beach 70,Mainland Mooring 58,1437,1138,1,0.008832362,174.578853,-35.81785382,174.9849346,-36.75476649
Mainland Oysters 1,Mainland Mooring 58,1596,1138,5,0.044161809,174.7276899,-36.49169211,174.9849346,-36.75476649
Mainland Mooring 52,Mainland Mooring 58,1132,1138,5,0.044161809,175.345222,-36.16394119,174.9849346,-36.75476649
Mainland Marina 2,Mainland Mooring 58,1054,1138,3,0.026497085,174.1034276,-35.24046385,174.9849346,-36.75476649
Mainland Salmon 12,Mainland Mooring 58,1676,1138,9,0.079491256,174.8178135,-36.41716521,174.9849346,-36.75476649
Mainland Island 72,Mainland Mooring 58,1564,1138,11,0.09715598,175.1703413,-36.72299274,174.9849346,-36.75476649
Mainland Marina 6,Mainland Mooring 58,1058,1138,16,0.141317788,174.7883551,-36.62095278,174.9849346,-36.75476649
Mainland Island 75,Mainland Mooring 58,1567,1138,6,0.052994171,174.8898796,-36.60081384,174.9849346,-36.75476649
Mainland Island 63,Mainland Mooring 58,1556,1138,1,0.008832362,175.9197145,-37.08604227,174.9849346,-36.75476649
Mainland Mooring 65,Mainland Mooring 59,1145,1139,2,0.017664724,174.8290975,-36.42373967,175.0339161,-36.82694775
Mainland Mooring 51,Mainland Mooring 59,1131,1139,1,0.008832362,175.3949998,-36.26189717,175.0339161,-36.82694775
Mainland Mooring 26,Mainland Mooring 59,1106,1139,1,0.008832362,175.4757936,-36.7642383,175.0339161,-36.82694775
Mainland Island 76,Mainland Mooring 59,1568,1139,1,0.008832362,175.3662661,-36.4419488,175.0339161,-36.82694775
Mainland Mooring 52,Mainland Mooring 59,1132,1139,5,0.044161809,175.345222,-36.16394119,175.0339161,-36.82694775
Mainland Marina 10,Mainland Mooring 59,1062,1139,5,0.044161809,174.9243674,-36.88052382,175.0339161,-36.82694775
Mainland Mooring 25,Mainland Mooring 59,1105,1139,2,0.017664724,175.434167,-36.82463204,175.0339161,-36.82694775
Mainland Mooring 36,Mainland Mooring 59,1116,1139,1,0.008832362,174.2344349,-35.23128279,175.0339161,-36.82694775
Mainland Mussels 36,Mainland Mooring 59,1644,1139,1,0.008832362,175.4156267,-36.9193918,175.0339161,-36.82694775
Mainland Oysters 1,Mainland Mooring 59,1596,1139,3,0.026497085,174.7276899,-36.49169211,175.0339161,-36.82694775
Mainland Salmon 12,Mainland Mooring 59,1676,1139,1,0.008832362,174.8178135,-36.41716521,175.0339161,-36.82694775
Mainland Mooring 58,Mainland Mooring 59,1138,1139,14,0.123653065,174.9849346,-36.75476649,175.0339161,-36.82694775
Mainland Oysters 16,Mainland Mooring 59,1597,1139,5,0.044161809,175.1699538,-36.80293957,175.0339161,-36.82694775
Mainland Mooring 50,Mainland Mooring 59,1130,1139,1,0.008832362,175.4843148,-36.32646577,175.0339161,-36.82694775
Mainland Mussels 3,Mainland Mooring 59,1608,1139,4,0.035329447,175.066164,-36.83727495,175.0339161,-36.82694775
Mainland Mooring 62,Mainland Mooring 59,1142,1139,12,0.105988341,174.9063578,-36.88621789,175.0339161,-36.82694775
Mainland Oysters 6,Mainland Mooring 59,1604,1139,2,0.017664724,175.4885472,-36.76035763,175.0339161,-36.82694775
Mainland Marina 9,Mainland Mooring 59,1061,1139,8,0.070658894,174.7806808,-36.84457157,175.0339161,-36.82694775
Mainland Mooring 61,Mainland Mooring 59,1141,1139,8,0.070658894,175.1652109,-36.84364404,175.0339161,-36.82694775
Mainland Mooring 51,Mainland Mooring 60,1131,1140,1,0.008832362,175.3949998,-36.26189717,175.0542783,-36.77993391
Mainland Mooring 64,Mainland Mooring 60,1144,1140,4,0.035329447,174.79914,-36.83358315,175.0542783,-36.77993391
Mainland Mooring 62,Mainland Mooring 60,1142,1140,3,0.026497085,174.9063578,-36.88621789,175.0542783,-36.77993391
Mainland Mussels 29,Mainland Mooring 60,1625,1140,3,0.026497085,175.3419631,-36.1619629,175.0542783,-36.77993391
Mainland Marina 9,Mainland Mooring 60,1061,1140,31,0.273803215,174.7806808,-36.84457157,175.0542783,-36.77993391
Mainland Oysters 16,Mainland Mooring 60,1597,1140,14,0.123653065,175.1699538,-36.80293957,175.0542783,-36.77993391
Mainland Marina 7,Mainland Mooring 60,1059,1140,1,0.008832362,174.7690231,-36.74168089,175.0542783,-36.77993391
Mainland Oysters 23,Mainland Mooring 60,1685,1140,1,0.008832362,174.4599966,-35.81785382,175.0542783,-36.77993391
Mainland Island 72,Mainland Mooring 60,1564,1140,6,0.052994171,175.1703413,-36.72299274,175.0542783,-36.77993391
Mainland Mooring 46,Mainland Mooring 60,1126,1140,1,0.008832362,174.3886828,-35.39075876,175.0542783,-36.77993391
Mainland Mooring 26,Mainland Mooring 60,1106,1140,6,0.052994171,175.4757936,-36.7642383,175.0542783,-36.77993391
Mainland Marina 8,Mainland Mooring 60,1060,1140,5,0.044161809,174.673938,-36.81816769,175.0542783,-36.77993391
Mainland Mooring 59,Mainland Mooring 60,1139,1140,4,0.035329447,175.0339161,-36.82694775,175.0542783,-36.77993391
Mainland Mooring 65,Mainland Mooring 60,1145,1140,7,0.061826532,174.8290975,-36.42373967,175.0542783,-36.77993391
Mainland Marina 6,Mainland Mooring 60,1058,1140,9,0.079491256,174.7883551,-36.62095278,175.0542783,-36.77993391
Mainland Mooring 9,Mainland Mooring 60,1089,1140,1,0.008832362,176.1834135,-37.66859873,175.0542783,-36.77993391
Mainland Mooring 27,Mainland Mooring 60,1107,1140,1,0.008832362,175.465709,-36.52258606,175.0542783,-36.77993391
Mainland Island 63,Mainland Mooring 60,1556,1140,1,0.008832362,175.9197145,-37.08604227,175.0542783,-36.77993391
Mainland Mooring 55,Mainland Mooring 60,1135,1140,6,0.052994171,174.7458767,-36.63214297,175.0542783,-36.77993391
Mainland Island 75,Mainland Mooring 60,1567,1140,4,0.035329447,174.8898796,-36.60081384,175.0542783,-36.77993391
Mainland Mooring 50,Mainland Mooring 60,1130,1140,26,0.229641406,175.4843148,-36.32646577,175.0542783,-36.77993391
Mainland Mussels 22,Mainland Mooring 60,1632,1140,1,0.008832362,175.4674524,-36.51428026,175.0542783,-36.77993391
Mainland Salmon 12,Mainland Mooring 60,1676,1140,6,0.052994171,174.8178135,-36.41716521,175.0542783,-36.77993391
Mainland Mooring 52,Mainland Mooring 60,1132,1140,5,0.044161809,175.345222,-36.16394119,175.0542783,-36.77993391
Mainland Mussels 54,Mainland Mooring 60,1694,1140,5,0.044161809,175.1696467,-36.80611424,175.0542783,-36.77993391
Mainland Mooring 25,Mainland Mooring 60,1105,1140,1,0.008832362,175.434167,-36.82463204,175.0542783,-36.77993391
Mainland Oysters 14,Mainland Mooring 60,1666,1140,1,0.008832362,173.3179956,-34.90895024,175.0542783,-36.77993391
Mainland Marina 11,Mainland Mooring 60,1063,1140,1,0.008832362,175.7063407,-36.82209969,175.0542783,-36.77993391
Mainland Mooring 63,Mainland Mooring 60,1143,1140,7,0.061826532,174.6975767,-36.83036881,175.0542783,-36.77993391
Mainland Marina 10,Mainland Mooring 60,1062,1140,13,0.114820703,174.9243674,-36.88052382,175.0542783,-36.77993391
Mainland Mooring 61,Mainland Mooring 60,1141,1140,9,0.079491256,175.1652109,-36.84364404,175.0542783,-36.77993391
Mainland Mussels 3,Mainland Mooring 60,1608,1140,1,0.008832362,175.066164,-36.83727495,175.0542783,-36.77993391
Mainland Oysters 17,Mainland Mooring 60,1599,1140,2,0.017664724,175.1250922,-36.83929055,175.0542783,-36.77993391
Mainland Mooring 28,Mainland Mooring 61,1108,1141,2,0.017664724,175.7728926,-36.60053899,175.1652109,-36.84364404
Mainland Mooring 58,Mainland Mooring 61,1138,1141,9,0.079491256,174.9849346,-36.75476649,175.1652109,-36.84364404
Mainland Oysters 21,Mainland Mooring 61,1683,1141,1,0.008832362,174.1287836,-35.2517752,175.1652109,-36.84364404
Mainland Mooring 60,Mainland Mooring 61,1140,1141,10,0.088323618,175.0542783,-36.77993391,175.1652109,-36.84364404
Mainland Mooring 25,Mainland Mooring 61,1105,1141,13,0.114820703,175.434167,-36.82463204,175.1652109,-36.84364404
Mainland Mussels 48,Mainland Mooring 61,1678,1141,2,0.017664724,175.3993694,-36.69642505,175.1652109,-36.84364404
Mainland Mooring 64,Mainland Mooring 61,1144,1141,31,0.273803215,174.79914,-36.83358315,175.1652109,-36.84364404
Mainland Mussels 36,Mainland Mooring 61,1644,1141,2,0.017664724,175.4156267,-36.9193918,175.1652109,-36.84364404
Mainland Mooring 8,Mainland Mooring 61,1088,1141,1,0.008832362,176.0536736,-37.63516661,175.1652109,-36.84364404
Mainland Mooring 27,Mainland Mooring 61,1107,1141,1,0.008832362,175.465709,-36.52258606,175.1652109,-36.84364404
Mainland Mooring 26,Mainland Mooring 61,1106,1141,10,0.088323618,175.4757936,-36.7642383,175.1652109,-36.84364404
Mainland Oysters 16,Mainland Mooring 61,1597,1141,17,0.15015015,175.1699538,-36.80293957,175.1652109,-36.84364404
Mainland Mussels 54,Mainland Mooring 61,1694,1141,7,0.061826532,175.1696467,-36.80611424,175.1652109,-36.84364404
Mainland Mooring 59,Mainland Mooring 61,1139,1141,13,0.114820703,175.0339161,-36.82694775,175.1652109,-36.84364404
Mainland Oysters 5,Mainland Mooring 61,1603,1141,1,0.008832362,175.4346186,-36.81816769,175.1652109,-36.84364404
Mainland Mooring 62,Mainland Mooring 61,1142,1141,10,0.088323618,174.9063578,-36.88621789,175.1652109,-36.84364404
Mainland Mooring 51,Mainland Mooring 61,1131,1141,1,0.008832362,175.3949998,-36.26189717,175.1652109,-36.84364404
Mainland Mooring 50,Mainland Mooring 61,1130,1141,1,0.008832362,175.4843148,-36.32646577,175.1652109,-36.84364404
Mainland Marina 11,Mainland Mooring 61,1063,1141,1,0.008832362,175.7063407,-36.82209969,175.1652109,-36.84364404
Mainland Marina 10,Mainland Mooring 61,1062,1141,22,0.194311959,174.9243674,-36.88052382,175.1652109,-36.84364404
Mainland Marina 9,Mainland Mooring 61,1061,1141,15,0.132485427,174.7806808,-36.84457157,175.1652109,-36.84364404
Mainland Salmon 12,Mainland Mooring 61,1676,1141,2,0.017664724,174.8178135,-36.41716521,175.1652109,-36.84364404
Mainland Mooring 52,Mainland Mooring 61,1132,1141,1,0.008832362,175.345222,-36.16394119,175.1652109,-36.84364404
Mainland Mooring 36,Mainland Mooring 62,1116,1142,2,0.017664724,174.2344349,-35.23128279,174.9063578,-36.88621789
Mainland Mooring 30,Mainland Mooring 62,1110,1142,1,0.008832362,175.7147573,-36.82193521,174.9063578,-36.88621789
Mainland Oysters 16,Mainland Mooring 62,1597,1142,10,0.088323618,175.1699538,-36.80293957,174.9063578,-36.88621789
Mainland Mooring 41,Mainland Mooring 62,1121,1142,1,0.008832362,174.5511198,-35.62076887,174.9063578,-36.88621789
Mainland Mooring 52,Mainland Mooring 62,1132,1142,1,0.008832362,175.345222,-36.16394119,174.9063578,-36.88621789
Mainland Mooring 26,Mainland Mooring 62,1106,1142,1,0.008832362,175.4757936,-36.7642383,174.9063578,-36.88621789
Mainland Mooring 63,Mainland Mooring 62,1143,1142,1,0.008832362,174.6975767,-36.83036881,174.9063578,-36.88621789
Mainland Mooring 61,Mainland Mooring 62,1141,1142,8,0.070658894,175.1652109,-36.84364404,174.9063578,-36.88621789
Mainland Mooring 65,Mainland Mooring 62,1145,1142,11,0.09715598,174.8290975,-36.42373967,174.9063578,-36.88621789
Mainland Mooring 51,Mainland Mooring 62,1131,1142,1,0.008832362,175.3949998,-36.26189717,174.9063578,-36.88621789
Mainland Mooring 58,Mainland Mooring 62,1138,1142,23,0.203144321,174.9849346,-36.75476649,174.9063578,-36.88621789
Mainland Aquaculture 3,Mainland Mooring 62,1679,1142,1,0.008832362,174.091542,-35.22973932,174.9063578,-36.88621789
Mainland Mooring 60,Mainland Mooring 62,1140,1142,6,0.052994171,175.0542783,-36.77993391,174.9063578,-36.88621789
Mainland Mussels 29,Mainland Mooring 62,1625,1142,1,0.008832362,175.3419631,-36.1619629,174.9063578,-36.88621789
Mainland Mooring 28,Mainland Mooring 62,1108,1142,1,0.008832362,175.7728926,-36.60053899,174.9063578,-36.88621789
Mainland Mussels 54,Mainland Mooring 62,1694,1142,2,0.017664724,175.1696467,-36.80611424,174.9063578,-36.88621789
Mainland Island 75,Mainland Mooring 62,1567,1142,3,0.026497085,174.8898796,-36.60081384,174.9063578,-36.88621789
Mainland Oysters 1,Mainland Mooring 62,1596,1142,1,0.008832362,174.7276899,-36.49169211,174.9063578,-36.88621789
Mainland Marina 2,Mainland Mooring 62,1054,1142,1,0.008832362,174.1034276,-35.24046385,174.9063578,-36.88621789
Mainland Mooring 50,Mainland Mooring 63,1130,1143,1,0.008832362,175.4843148,-36.32646577,174.6975767,-36.83036881
Mainland Mooring 42,Mainland Mooring 63,1122,1143,1,0.008832362,174.5217148,-35.83060401,174.6975767,-36.83036881
Mainland Mooring 52,Mainland Mooring 63,1132,1143,2,0.017664724,175.345222,-36.16394119,174.6975767,-36.83036881
Mainland Oysters 22,Mainland Mooring 63,1684,1143,1,0.008832362,174.222284,-35.22000934,174.6975767,-36.83036881
Mainland Mooring 65,Mainland Mooring 63,1145,1143,4,0.035329447,174.8290975,-36.42373967,174.6975767,-36.83036881
Mainland Island 12,Mainland Mooring 63,1474,1143,1,0.008832362,175.1519787,-35.93326371,174.6975767,-36.83036881
Mainland Mussels 3,Mainland Mooring 63,1608,1143,5,0.044161809,175.066164,-36.83727495,174.6975767,-36.83036881
Mainland Mooring 64,Mainland Mooring 63,1144,1143,6,0.052994171,174.79914,-36.83358315,174.6975767,-36.83036881
Mainland Oysters 17,Mainland Mooring 63,1599,1143,1,0.008832362,175.1250922,-36.83929055,174.6975767,-36.83036881
Mainland Oysters 18,Mainland Mooring 63,1607,1143,6,0.052994171,174.7452518,-36.41575414,174.6975767,-36.83036881
Mainland Mussels 29,Mainland Mooring 63,1625,1143,1,0.008832362,175.3419631,-36.1619629,174.6975767,-36.83036881
Mainland Marina 9,Mainland Mooring 63,1061,1143,2,0.017664724,174.7806808,-36.84457157,174.6975767,-36.83036881
Mainland Mooring 65,Mainland Mooring 64,1145,1144,12,0.105988341,174.8290975,-36.42373967,174.79914,-36.83358315
Mainland Mooring 60,Mainland Mooring 64,1140,1144,4,0.035329447,175.0542783,-36.77993391,174.79914,-36.83358315
Mainland Mooring 28,Mainland Mooring 64,1108,1144,2,0.017664724,175.7728926,-36.60053899,174.79914,-36.83358315
Mainland Mussels 54,Mainland Mooring 64,1694,1144,3,0.026497085,175.1696467,-36.80611424,174.79914,-36.83358315
Mainland Oysters 1,Mainland Mooring 64,1596,1144,2,0.017664724,174.7276899,-36.49169211,174.79914,-36.83358315
Mainland Mooring 61,Mainland Mooring 64,1141,1144,29,0.256138491,175.1652109,-36.84364404,174.79914,-36.83358315
Mainland Mooring 47,Mainland Mooring 64,1127,1144,1,0.008832362,174.3411403,-35.3128583,174.79914,-36.83358315
Mainland Salmon 12,Mainland Mooring 64,1676,1144,5,0.044161809,174.8178135,-36.41716521,174.79914,-36.83358315
Mainland Mooring 58,Mainland Mooring 64,1138,1144,38,0.335629747,174.9849346,-36.75476649,174.79914,-36.83358315
Mainland Marina 14,Mainland Mooring 64,1066,1144,1,0.008832362,176.1807249,-37.667248,174.79914,-36.83358315
Mainland Mooring 59,Mainland Mooring 64,1139,1144,1,0.008832362,175.0339161,-36.82694775,174.79914,-36.83358315
Mainland Oysters 16,Mainland Mooring 64,1597,1144,3,0.026497085,175.1699538,-36.80293957,174.79914,-36.83358315
Mainland Marina 8,Mainland Mooring 64,1060,1144,1,0.008832362,174.673938,-36.81816769,174.79914,-36.83358315
Mainland Mooring 57,Mainland Mooring 64,1137,1144,3,0.026497085,175.1695681,-36.93554243,174.79914,-36.83358315
Mainland Mooring 50,Mainland Mooring 64,1130,1144,2,0.017664724,175.4843148,-36.32646577,174.79914,-36.83358315
Mainland Oysters 18,Mainland Mooring 64,1607,1144,1,0.008832362,174.7452518,-36.41575414,174.79914,-36.83358315
Mainland Marina 9,Mainland Mooring 64,1061,1144,4,0.035329447,174.7806808,-36.84457157,174.79914,-36.83358315
Mainland Marina 10,Mainland Mooring 64,1062,1144,3,0.026497085,174.9243674,-36.88052382,174.79914,-36.83358315
Mainland Mussels 29,Mainland Mooring 64,1625,1144,1,0.008832362,175.3419631,-36.1619629,174.79914,-36.83358315
Mainland Mooring 52,Mainland Mooring 64,1132,1144,3,0.026497085,175.345222,-36.16394119,174.79914,-36.83358315
Mainland Mooring 28,Mainland Mooring 65,1108,1145,2,0.017664724,175.7728926,-36.60053899,174.8290975,-36.42373967
Mainland Salmon 12,Mainland Mooring 65,1676,1145,15,0.132485427,174.8178135,-36.41716521,174.8290975,-36.42373967
Mainland Oysters 21,Mainland Mooring 65,1683,1145,11,0.09715598,174.1287836,-35.2517752,174.8290975,-36.42373967
Mainland Mooring 36,Mainland Mooring 65,1116,1145,10,0.088323618,174.2344349,-35.23128279,174.8290975,-36.42373967
Mainland Island 78,Mainland Mooring 65,1570,1145,1,0.008832362,175.0796397,-36.18520786,174.8290975,-36.42373967
Mainland Marina 10,Mainland Mooring 65,1062,1145,23,0.203144321,174.9243674,-36.88052382,174.8290975,-36.42373967
Mainland Mooring 64,Mainland Mooring 65,1144,1145,8,0.070658894,174.79914,-36.83358315,174.8290975,-36.42373967
Mainland Mooring 54,Mainland Mooring 65,1134,1145,29,0.256138491,174.7262661,-36.49824124,174.8290975,-36.42373967
Mainland Marina 15,Mainland Mooring 65,1067,1145,1,0.008832362,178.0256868,-38.68653852,174.8290975,-36.42373967
Mainland Island 12,Mainland Mooring 65,1474,1145,1,0.008832362,175.1519787,-35.93326371,174.8290975,-36.42373967
Mainland Mooring 60,Mainland Mooring 65,1140,1145,7,0.061826532,175.0542783,-36.77993391,174.8290975,-36.42373967
Mainland Marina 4,Mainland Mooring 65,1056,1145,6,0.052994171,174.4165507,-35.81754382,174.8290975,-36.42373967
Mainland Mooring 52,Mainland Mooring 65,1132,1145,39,0.344462109,175.345222,-36.16394119,174.8290975,-36.42373967
Mainland Beach 10,Mainland Mooring 65,1376,1145,1,0.008832362,175.7914444,-36.69344444,174.8290975,-36.42373967
Mainland Island 72,Mainland Mooring 65,1564,1145,1,0.008832362,175.1703413,-36.72299274,174.8290975,-36.42373967
Mainland Mussels 29,Mainland Mooring 65,1625,1145,9,0.079491256,175.3419631,-36.1619629,174.8290975,-36.42373967
Mainland Mooring 61,Mainland Mooring 65,1141,1145,6,0.052994171,175.1652109,-36.84364404,174.8290975,-36.42373967
Mainland Mooring 58,Mainland Mooring 65,1138,1145,23,0.203144321,174.9849346,-36.75476649,174.8290975,-36.42373967
Mainland Island 84,Mainland Mooring 65,1477,1145,3,0.026497085,174.4612136,-35.47498265,174.8290975,-36.42373967
Mainland Mooring 59,Mainland Mooring 65,1139,1145,13,0.114820703,175.0339161,-36.82694775,174.8290975,-36.42373967
Mainland CHS 11,Mainland Mooring 65,1235,1145,1,0.008832362,175.4108473,-36.58847647,174.8290975,-36.42373967
Mainland Mooring 45,Mainland Mooring 65,1125,1145,1,0.008832362,173.9259023,-35.02296557,174.8290975,-36.42373967
Mainland Mussels 18,Mainland Mooring 65,1627,1145,1,0.008832362,175.4369037,-36.74994991,174.8290975,-36.42373967
Mainland Marina 5,Mainland Mooring 65,1057,1145,13,0.114820703,174.735756,-36.39353753,174.8290975,-36.42373967
Mainland Mooring 43,Mainland Mooring 65,1123,1145,1,0.008832362,174.4161348,-35.80984226,174.8290975,-36.42373967
Mainland MR 3,Mainland Mooring 65,1186,1145,1,0.008832362,174.8403369,-36.35809371,174.8290975,-36.42373967
Mainland Mooring 63,Mainland Mooring 65,1143,1145,4,0.035329447,174.6975767,-36.83036881,174.8290975,-36.42373967
Mainland Island 80,Mainland Mooring 65,1572,1145,1,0.008832362,175.4070954,-36.03903241,174.8290975,-36.42373967
